business_id,business_rating,business_rating_count,category,business_name,score,address,city,url
8zehGz9jnxPqXtOc7KaJxA,4.5,1035,French,Brasserie Ten Ten,4.230636919532766,1011 Walnut St,Boulder,https://www.yelp.com/biz/brasserie-ten-ten-boulder?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ERoYrBHNmTEEChY3RGaOGQ,4.5,894,Breakfast & Brunch,Egg Harbor Café,4.204551621218288,1820 Peachtree Road NW,Atlanta,https://www.yelp.com/biz/egg-harbor-caf%C3%A9-atlanta-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ERoYrBHNmTEEChY3RGaOGQ,4.5,894,Gluten-Free,Egg Harbor Café,4.204551621218288,1820 Peachtree Road NW,Atlanta,https://www.yelp.com/biz/egg-harbor-caf%C3%A9-atlanta-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ERoYrBHNmTEEChY3RGaOGQ,4.5,894,Sandwiches,Egg Harbor Café,4.204551621218288,1820 Peachtree Road NW,Atlanta,https://www.yelp.com/biz/egg-harbor-caf%C3%A9-atlanta-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
eZE0FdYB9rUvbuPS4fNyYA,4.5,781,Cafes,Arturo's Underground Cafe,4.179692599027422,314 W 17th St,Austin,https://www.yelp.com/biz/arturos-underground-cafe-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
eZE0FdYB9rUvbuPS4fNyYA,4.5,781,Breakfast & Brunch,Arturo's Underground Cafe,4.179692599027422,314 W 17th St,Austin,https://www.yelp.com/biz/arturos-underground-cafe-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
eZE0FdYB9rUvbuPS4fNyYA,4.5,781,Coffee & Tea,Arturo's Underground Cafe,4.179692599027422,314 W 17th St,Austin,https://www.yelp.com/biz/arturos-underground-cafe-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
2hPkrbzphCtP_e2neIyBPg,4.5,759,American (Traditional),French Quarter Grille,4.174358183568378,13000 I 35,Austin,https://www.yelp.com/biz/french-quarter-grille-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
2hPkrbzphCtP_e2neIyBPg,4.5,759,Cajun/Creole,French Quarter Grille,4.174358183568378,13000 I 35,Austin,https://www.yelp.com/biz/french-quarter-grille-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
2hPkrbzphCtP_e2neIyBPg,4.5,759,Seafood,French Quarter Grille,4.174358183568378,13000 I 35,Austin,https://www.yelp.com/biz/french-quarter-grille-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
MELmrubCowx8e3G68WTqgQ,4.5,738,Ramen,Maruhachi Ra-men,4.1690978157644825,780 Bidwell Street,Vancouver,https://www.yelp.com/biz/maruhachi-ra-men-vancouver?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
I4TsMod2uKwI1ftm0fd2hQ,4.5,655,Breakfast & Brunch,Theo's Cozy Corner,4.146530123659677,162 Salem St,Boston,https://www.yelp.com/biz/theos-cozy-corner-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
I4TsMod2uKwI1ftm0fd2hQ,4.5,655,Italian,Theo's Cozy Corner,4.146530123659677,162 Salem St,Boston,https://www.yelp.com/biz/theos-cozy-corner-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
_Ief3C6t-930SBuwvVuDAQ,4.5,631,Indian,Tasty Indian Bistro,4.139419246013267,8295 Scott Road,Delta,https://www.yelp.com/biz/tasty-indian-bistro-delta-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bZiIIUcpgxh8mpKMDhdqbA,4.0,5142,Burgers,Hopdoddy Burger Bar,3.973847678908455,1400 S Congress Ave,Austin,https://www.yelp.com/biz/hopdoddy-burger-bar-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bZiIIUcpgxh8mpKMDhdqbA,4.0,5142,American (Traditional),Hopdoddy Burger Bar,3.973847678908455,1400 S Congress Ave,Austin,https://www.yelp.com/biz/hopdoddy-burger-bar-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H_RM2u1WWGU1HkKZrYq2Ow,4.0,4104,Donuts,Blue Star Donuts,3.968029824366444,1155 SW Morrison St,Portland,https://www.yelp.com/biz/blue-star-donuts-portland?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H_RM2u1WWGU1HkKZrYq2Ow,4.0,4104,Coffee & Tea,Blue Star Donuts,3.968029824366444,1155 SW Morrison St,Portland,https://www.yelp.com/biz/blue-star-donuts-portland?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H_RM2u1WWGU1HkKZrYq2Ow,4.0,4104,Breakfast & Brunch,Blue Star Donuts,3.968029824366444,1155 SW Morrison St,Portland,https://www.yelp.com/biz/blue-star-donuts-portland?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
jREzLrIEkc4jQKLfYMJ0gg,4.0,2624,Breakfast & Brunch,South Congress Cafe,3.953178644222796,1600 S Congress Ave,Austin,https://www.yelp.com/biz/south-congress-cafe-austin-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
jREzLrIEkc4jQKLfYMJ0gg,4.0,2624,American (Traditional),South Congress Cafe,3.953178644222796,1600 S Congress Ave,Austin,https://www.yelp.com/biz/south-congress-cafe-austin-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
VPqWLp9kMiZEbctCebIZUA,4.0,2523,Breakfast & Brunch,Medina Cafe,3.9516457570482415,780 Richards Street,Vancouver,https://www.yelp.com/biz/medina-cafe-vancouver?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
VPqWLp9kMiZEbctCebIZUA,4.0,2523,Middle Eastern,Medina Cafe,3.9516457570482415,780 Richards Street,Vancouver,https://www.yelp.com/biz/medina-cafe-vancouver?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
VPqWLp9kMiZEbctCebIZUA,4.0,2523,Wine Bars,Medina Cafe,3.9516457570482415,780 Richards Street,Vancouver,https://www.yelp.com/biz/medina-cafe-vancouver?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
TA1KUSCu8GkWP9w0rmElxw,4.0,2072,Burgers,FLIP burger boutique,3.943366423877687,1587 Howell Mill Rd,Atlanta,https://www.yelp.com/biz/flip-burger-boutique-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
TA1KUSCu8GkWP9w0rmElxw,4.0,2072,Cocktail Bars,FLIP burger boutique,3.943366423877687,1587 Howell Mill Rd,Atlanta,https://www.yelp.com/biz/flip-burger-boutique-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
XNrAtQFU4vl9NA8GTlNonA,4.0,1954,Vietnamese,888 Pan Asian Restaurant,3.940710318161299,2400 E Oltorf St,Austin,https://www.yelp.com/biz/888-pan-asian-restaurant-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
XNrAtQFU4vl9NA8GTlNonA,4.0,1954,Thai,888 Pan Asian Restaurant,3.940710318161299,2400 E Oltorf St,Austin,https://www.yelp.com/biz/888-pan-asian-restaurant-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
XNrAtQFU4vl9NA8GTlNonA,4.0,1954,Chinese,888 Pan Asian Restaurant,3.940710318161299,2400 E Oltorf St,Austin,https://www.yelp.com/biz/888-pan-asian-restaurant-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
KK-6rXbIo9B4-b_P5WO5Qg,4.0,1888,Indian,Clay Pit,3.9391131267321744,1601 Guadalupe St,Austin,https://www.yelp.com/biz/clay-pit-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
KK-6rXbIo9B4-b_P5WO5Qg,4.0,1888,Party & Event Planning,Clay Pit,3.9391131267321744,1601 Guadalupe St,Austin,https://www.yelp.com/biz/clay-pit-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
72PQGMhrEcIuWH-S44TprA,4.0,1805,Asian Fusion,Myers & Chang,3.9369780990679457,1145 Washington St,Boston,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
72PQGMhrEcIuWH-S44TprA,4.0,1805,Taiwanese,Myers & Chang,3.9369780990679457,1145 Washington St,Boston,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
72PQGMhrEcIuWH-S44TprA,4.0,1805,Cocktail Bars,Myers & Chang,3.9369780990679457,1145 Washington St,Boston,https://www.yelp.com/biz/myers-and-chang-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
vecuat0jOia-CJveW3ngDw,4.0,1622,German,Schmidt's Sausage Haus,3.931697417808529,240 E Kossuth St,Columbus,https://www.yelp.com/biz/schmidts-sausage-haus-columbus-5?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
_QUh5vFHSuw8R_uiFZ7XKQ,4.0,1540,Sandwiches,Parish Cafe & Bar,3.929032902233029,361 Boylston St,Boston,https://www.yelp.com/biz/parish-cafe-and-bar-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
_QUh5vFHSuw8R_uiFZ7XKQ,4.0,1540,American (Traditional),Parish Cafe & Bar,3.929032902233029,361 Boylston St,Boston,https://www.yelp.com/biz/parish-cafe-and-bar-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
_QUh5vFHSuw8R_uiFZ7XKQ,4.0,1540,Cocktail Bars,Parish Cafe & Bar,3.929032902233029,361 Boylston St,Boston,https://www.yelp.com/biz/parish-cafe-and-bar-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
6fF-nAA2AWTPYF2vlOzqtg,4.0,1457,Pizza,Santarpio's Pizza,3.9261154831569223,111 Chelsea St,Boston,https://www.yelp.com/biz/santarpios-pizza-boston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bPmWDBkjBhV11Yk4BipG4Q,4.0,1449,American (New),The Ravenous Pig,3.925821561657796,565 W Fairbanks Ave,Winter Park,https://www.yelp.com/biz/the-ravenous-pig-winter-park?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bPmWDBkjBhV11Yk4BipG4Q,4.0,1449,Gastropubs,The Ravenous Pig,3.925821561657796,565 W Fairbanks Ave,Winter Park,https://www.yelp.com/biz/the-ravenous-pig-winter-park?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bPmWDBkjBhV11Yk4BipG4Q,4.0,1449,Seafood,The Ravenous Pig,3.925821561657796,565 W Fairbanks Ave,Winter Park,https://www.yelp.com/biz/the-ravenous-pig-winter-park?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
